RegionID,SizeRank,RegionName,RegionType,StateName,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,7/31/20,8/31/20,9/30/20,10/31/20,11/30/20,12/31/20,1/31/21,2/28/21,3/31/21,4/30/21,5/31/21,6/30/21,7/31/21,8/31/21,9/30/21,10/31/21,11/30/21,12/31/21,1/31/22,2/28/22,3/31/22,4/30/22,5/31/22,6/30/22,7/31/22,8/31/22,9/30/22,10/31/22,11/30/22,12/31/22,1/31/23,2/28/23,3/31/23,4/30/23,5/31/23,6/30/23,7/31/23,8/31/23,9/30/23,10/31/23,11/30/23,12/31/23,1/31/24,2/29/24,3/31/24,4/30/24,5/31/24,6/30/24
395096,141,"Shreveport, LA",msa,LA,148738.0184,148766.6664,148798.461,148329.932,148442.4228,148885.1034,149589.0496,149675.5993,149609.0521,149794.4927,150230.5987,151202.6024,152270.7073,153866.6496,155202.1916,156123.7414,157065.244,157854.1696,158814.696,159510.1351,160646.9997,161944.9073,163353.1164,163919.0546,164038.3068,164166.0963,164366.2741,164328.2881,164405.0004,165581.086,168169.9159,170026.2155,170652.224,169447.1731,168421.9879,167986.1436,168542.6097,169260.8057,169521.1677,169453.2371,168063.4381,166118.4192,163908.5516,163397.4312,164086.6497,165114.1694,166765.499,168310.3809,170407.3831,171818.4846,172910.6902,174128.7043,174946.1833,174975.1018,173627.3938,172085.965,170844.2916,169929.9746,168905.2389,167846.472,167500.9622,167434.2958,167617.3884,167578.4573,167828.8597,168348.5621,168925.6578,169645.9779,170397.5173,170858.9878,170898.6066,171319.0129,172293.5237,173311.1638,173906.3197,174383.6278
395164,142,"Trenton, NJ",msa,NJ,260181.1315,261241.8696,262391.64,263023.7142,263813.4876,264252.1167,264374.5636,263968.7574,264076.4505,264625.5588,265738.1477,266824.7728,268117.9188,269451.4884,270620.1583,271636.8261,272055.7273,272248.6074,272200.1197,272678.0438,273757.03,275298.9298,276887.2178,278516.9497,280769.7454,283185.8409,284625.3484,284859.4255,284768.8816,285146.4198,286990.0618,289540.7468,293331.5858,296893.7282,300266.4084,303461.2153,306562.0145,310271.1262,314543.2817,319479.1824,324166.0764,327731.5515,330080.1306,331858.839,333951.3874,336808.5088,340233.0944,344402.2056,349266.3637,354599.527,359814.2976,363836.2205,366024.6295,366003.5003,365132.2318,364515.9355,364577.3986,365331.3009,367393.2185,370268.6291,374335.4284,378900.7332,383897.9472,388144.0947,391472.9238,394752.8599,398159.1845,401066.8441,403234.7383,405091.9075,407541.9377,411498.1012,416189.1674,420628.049,423002.6473,424352.8657
394875,143,"Montgomery, AL",msa,AL,134308.5348,134609.3231,134965.6688,134868.5765,134860.3499,135064.7934,135580.7826,135918.1149,136198.2367,136429.0054,137425.426,138935.7165,140627.2103,141449.6424,141720.5692,141807.2994,142122.2487,142415.8545,142574.7816,142666.0641,143013.6242,143781.7596,144806.6755,145769.8051,146695.8629,147498.7334,147815.0806,147675.2334,147511.0693,147891.5392,149019.0055,150525.9409,152166.8835,153485.9485,154533.9858,155445.6878,156550.8071,157808.9226,159406.1844,161338.4491,163398.8733,165286.3943,166705.3875,168194.8225,169854.1309,171745.4682,173721.2048,175521.7289,177181.9355,179048.425,180994.7197,183211.8036,184790.9434,185850.6958,186249.5787,186708.8197,187108.0102,187257.1361,186881.1802,186270.2447,186284.6646,187164.3768,188767.8551,190177.4338,190885.5923,190897.9826,190792.8559,190888.3731,191448.079,191759.386,191918.3862,192108.8236,192758.5946,193587.4655,194366.7963,194976.0544
394520,144,"Davenport, IA",msa,IL,136428.1649,136887.6304,137433.4375,137636.4682,138167.1874,138442.5763,138758.8502,138580.6739,138436.5178,138461.4203,139176.1169,140386.3509,141660.2231,142479.9983,142938.8538,143309.6903,143511.9214,143524.2926,143418.5918,143538.0198,143982.4229,144503.2209,145116.5101,145837.2914,146629.4038,147396.1089,147706.1603,147916.0196,147980.0265,148386.5643,149355.7866,150554.13,151863.7214,152655.7412,153261.7019,154024.566,155069.3226,156344.368,157612.2041,159246.5082,160728.2794,161694.5314,161784.28,161788.2861,162073.7858,162817.5936,164235.1374,166078.0206,167975.2439,169387.7864,170374.3226,171407.0111,171892.0253,171692.2941,171072.5339,170885.0205,170943.727,170698.0755,170014.2475,169348.425,169389.3144,170455.6085,172266.2928,174008.0992,175050.2392,175383.7074,175257.6938,175208.5968,175313.198,175396.7408,175418.564,175972.9102,177172.5231,178608.8996,179363.3988,179424.8066
395146,145,"Tallahassee, FL",msa,FL,177494.6584,178559.3159,179554.013,180244.2758,181022.7466,181636.9834,182382.7853,182999.0099,183855.7268,184655.7874,185382.9646,186097.8367,186920.5596,187773.9786,188803.492,190109.8146,191294.5989,192354.5737,193077.6897,194201.7799,195449.8942,196878.6235,198649.3379,200308.8083,201782.2465,202544.2327,202972.535,203441.8702,204072.6941,205213.0531,207211.6292,209730.6809,212458.697,214688.2289,216529.2281,218355.0982,220180.8308,222328.1426,224853.5442,228314.1144,231930.7237,235057.1766,236951.4916,238247.2248,239565.8584,241155.1018,243545.384,246533.4033,250202.0065,254454.0811,258655.2004,262719.171,265140.0861,266024.6837,265561.1675,265005.9387,264455.8595,264071.4523,263930.6847,264661.8499,265919.7302,267579.2746,269164.7296,271040.3669,272598.425,274176.0946,275456.4189,276617.5211,277576.0179,278285.985,278982.5841,279956.8939,281059.8532,282279.8769,282748.0193,282746.2888
394576,146,"Eugene, OR",msa,OR,286826.1629,289043.9047,290765.9618,292254.8939,293863.5961,295755.8914,297244.137,298322.8962,299010.3271,300318.951,302084.9897,304280.5791,306077.6952,307335.9626,308363.3187,309737.9239,311272.311,312894.2762,314145.0795,315492.4137,316933.0889,318934.5263,321726.9464,325234.4705,329003.8141,332249.8261,334081.5662,335051.0723,335848.3253,337798.7956,341377.8086,346313.9947,352237.8284,358316.999,364415.0392,371164.735,378493.2974,386294.394,393883.0419,401194.8753,407304.727,411216.685,413064.4074,414482.8441,416469.3158,419035.299,423476.7212,429918.6828,438056.2496,446289.8828,453586.1645,458827.9721,459934.9719,457770.0701,453980.6957,451216.9755,449204.2424,447519.1526,445811.2331,444958.0218,445018.5262,446033.2559,447507.2413,449625.5948,451849.6326,454061.7259,455180.6705,455395.2917,454664.1534,454074.2688,453638.2573,453668.7052,454412.6535,455187.6196,455781.0273,455581.9952
394901,147,"Naples, FL",msa,FL,339870.3052,340412.5728,341461.2197,342253.1985,343467.5896,344532.5863,345348.3607,345901.929,347009.5779,348702.7911,349872.3592,350398.1589,350246.4799,349837.4903,348669.25,347706.6761,346751.5643,346665.4528,346743.0305,347363.8157,348534.2029,350302.5968,352136.5234,353413.3166,353690.2151,353308.0113,351911.5529,350483.8049,349988.0803,351427.6902,354708.1513,358966.235,364082.7074,369314.3019,374345.6449,378775.6414,383291.8495,389325.9612,398210.0761,410381.9124,423975.8376,437477.7401,449965.9397,462645.4712,475532.1856,488046.7129,502081.2535,517735.0191,536877.0852,557440.5101,576958.7231,593115.3522,601845.8163,604360.7073,601609.137,598847.2418,596970.8815,596531.7053,595425.3776,594586.2752,593983.42,594541.3551,595811.2212,597759.7809,599264.8433,600846.6054,602160.2967,604090.4767,605892.6311,607515.2678,609212.2354,610636.7122,611825.7546,611257.1789,609083.7691,604606.115
394332,148,"Ann Arbor, MI",msa,MI,293529.7972,295582.646,298096.69,300277.7886,302654.8255,304213.9221,305563.411,306226.8764,306988.8934,307672.6886,308809.4838,310520.8142,312735.2404,314952.9913,316605.6576,317799.8138,318452.6714,318675.3303,318872.4492,319387.2315,320524.2762,321644.9269,322360.941,322837.6784,323559.6529,324625.7722,324903.5015,324418.7253,323852.0306,324376.8764,326491.9259,329331.1684,332654.7233,335588.0528,338471.9558,342019.258,345834.225,350282.4708,354371.5168,358005.6533,359768,359938.8356,359065.2715,358703.0231,359456.3362,361242.6883,364334.6108,368590.4537,373980.4822,379732.9248,384448.8716,388098.7017,389644.1633,389457.5602,387902.2501,386812.6096,386317.0231,386309.9238,386261.6511,386240.5297,387230.7424,389247.1936,392494.3711,395407.0229,397597.3517,399020.8654,399444.6294,399477.2061,399002.8222,399261.1267,399926.0921,401839.5522,404887.6895,408248.3031,410772.6217,411823.2912
394927,149,"Ocala, FL",msa,FL,152092.0549,152947.0357,153571.8469,154037.0103,154895.1946,155816.2503,156789.9431,157577.7138,158290.3303,159112.2638,160246.0629,161521.4011,162661.6865,163364.9582,163729.3976,164005.2225,164487.7258,165273.6338,166147.2229,167082.1741,168104.58,169224.2735,170486.4156,171596.285,172420.3041,172862.7565,173054.1852,173467.1894,174344.9403,175911.5529,178086.9204,180607.048,183519.0731,186351.6739,189053.5157,191502.9077,194095.1175,197102.4489,200920.4051,205794.3384,210863.1843,215499.7505,219334.1493,223241.1235,227483.3539,231899.3622,237333.4808,243783.2104,251297.0616,258917.746,266060.6063,272687.5638,277744.9728,280916.9678,282059.6715,282393.1582,282323.9919,282060.3745,280932.0668,279944.5346,279008.348,278777.1775,278468.6579,278676.0801,278897.2766,279582.7205,280078.8955,280439.6406,280469.8336,280378.1386,280295.7411,280202.5273,280195.9094,280217.8162,280182.8762,279895.075
394679,150,"Hickory, NC",msa,NC,137571.2725,138382.6557,139136.191,139867.8619,140801.3536,141811.3023,142833.9001,143505.5966,144337.0987,145334.8455,146618.8312,147904.4896,149169.9906,150274.725,151239.2742,152022.4857,152853.8073,153772.0618,154740.5534,155935.9085,157236.8199,158546.3813,159622.0906,160733.6411,161982.6573,163244.6458,164283.2161,165192.3245,166470.5363,168512.1426,171331.7174,174655.0383,178051.483,181268.5877,184107.0829,187139.5539,190143.0517,193377.8687,196521.4817,200092.9451,202625.1573,203613.1317,203238.6289,202951.8464,203302.0088,203805.7609,206424.9749,210828.7327,216704.304,222231.0392,226732.9041,230866.6809,233441.1075,234871.5965,235049.5765,235367.1575,235694.7484,235758.2891,235155.7709,234693.3412,235333.4431,237182.3049,239504.6345,241326.2164,242515.8337,243805.3638,245327.8563,246660.8744,247855.3756,248292.3649,248470.2984,248716.1049,250084.1649,252417.7262,254891.1216,256640.3954
394697,151,"Huntington, WV",msa,OH,110068.2331,110761.3856,111364.1814,111605.1878,111713.243,111765.0309,112106.2971,112341.6305,112774.4359,113059.9097,113153.4193,113259.3956,113519.1867,113876.5355,114108.7167,114269.3413,114714.8988,115100.4938,115371.9997,115501.9687,115700.018,115835.2051,115856.4561,116084.9641,116592.6995,117388.6203,117843.6479,118027.3682,118140.2323,118792.394,120288.2189,122191.9428,124261.183,125873.3065,127330.6603,128755.3756,130220.3267,131473.8031,132469.829,133630.2683,134547.7959,134853.5793,134142.3379,133720.9363,133991.7691,134776.1756,136290.4748,137954.3396,139804.3896,141188.4784,142200.2302,143264.1868,143919.4001,144119.7017,143820.4457,143669.6007,143546.5835,143553.7031,143071.2331,142893.3986,143048.2083,143651.7779,144117.0015,144165.8359,143785.5455,143320.0506,142763.1981,142509.8896,142745.1214,143293.7189,143744.6137,144318.2438,145338.8811,146805.8435,148089.1354,148997.8427
394602,152,"Fort Collins, CO",msa,CO,390904.7528,392726.1249,394530.6966,395596.3451,397123.7984,398384.3939,399723.9615,400621.9612,401729.6677,403035.0817,404612.5609,406447.657,408620.0197,411232.5523,413309.0425,414932.5431,415800.9247,416356.0116,416620.6144,416946.8969,417911.7791,419438.9792,421149.3414,423049.993,424781.8572,426237.4218,426515.7429,426124.5279,426178.7527,427623.3104,431017.7255,435392.3626,440412.9162,444959.0594,449104.8242,453950.1409,460101.0558,467492.332,475413.7141,483586.6851,491159.3383,497196.8686,501534.3648,505530.0917,510318.9572,515758.3697,522778.2001,531709.6153,543419.7051,555421.2628,565589.2517,571661.9995,572548.2003,569164.0766,564370.0054,561183.7354,559460.6615,558360.1232,556509.2772,554647.5326,552175.9432,550301.0474,549050.3257,549191.4785,550337.443,551992.9959,553673.3344,554455.9845,554597.3294,554390.1837,554141.5247,554697.2739,556013.8727,558151.464,559654.3956,559839.7228
395033,153,"Rockford, IL",msa,IL,116895.4379,117579.0891,118087.7983,118131.5813,118270.4487,118260.7703,118452.7706,118482.7616,118808.0528,119286.1057,120402.6161,121973.2233,123618.9589,124564.2525,124849.1596,124944.1158,124917.4936,124930.759,124921.897,125152.8454,125630.4974,126246.8708,127281.8656,128346.4396,129284.883,129563.3084,129194.5969,128477.274,128077.4519,128387.8677,129527.9774,131217.0221,133411.6807,135720.9028,137982.4542,140161.1174,142225.2397,143931.2069,145499.3957,147296.9161,148923.7704,150055.9057,150492.252,150969.7404,151746.0404,152852.0573,155038.9,158067.6374,161464.9903,164369.1221,166276.0292,167672.5212,168060.9494,167574.9185,166542.3837,165950.3456,166031.7719,166543.0235,166823.1941,167484.5588,168379.9899,169991.0443,171789.2727,173925.6553,176101.3267,178204.9013,179929.9821,181491.6952,182924.1888,184224.4223,185156.8347,186356.174,188352.768,190923.5179,193298.1827,194989.2703
394796,154,"Lincoln, NE",msa,NE,192529.1058,193472.119,194565.7379,195733.9624,197329.2382,198664.9519,199812.241,200302.3972,200755.4252,201014.9724,201663.301,202422.6762,203452.4857,204474.4949,205514.7233,206408.3514,206951.1819,207343.8691,207760.0451,208221.6849,208942.4962,209735.6472,210800.6612,211824.299,212829.388,213625.2562,214183.5408,214763.5427,215734.6542,217327.9869,219651.1211,222189.3027,224689.59,226942.6825,229145.3762,231778.9143,234988.0793,238687.7486,242823.607,246935.3436,250290.5243,252179.6449,252480.7072,252534.4697,253015.573,254355.015,257106.026,261060.3379,266169.3331,271152.9362,275264.9969,277961.8794,278809.7514,278097.4162,276694.5894,275885.9076,275869.9911,276256.6999,276268.7947,276735.5961,277784.5667,279819.0223,282229.5732,284616.3841,286451.709,287530.3646,287868.8375,287605.0089,287267.941,287138.4599,287488.0083,288214.7845,289401.6748,290505.7414,291211.221,291418.0343
394622,155,"Gainesville, FL",msa,FL,184842.867,186283.5375,187746.1261,188868.6975,190113.2337,191074.5962,192101.1609,192709.5024,193387.5845,194132.8287,194565.1157,194664.5603,194468.0569,194747.8725,195488.1344,196765.2566,198284.1059,199827.503,201059.0891,201985.418,202946.244,204250.661,205919.5973,207623.042,209185.7363,210441.7879,211286.6788,211829.2756,212657.1149,214096.0657,216523.3676,219492.6111,222865.1436,226064.95,229158.4276,232230.0074,235117.8768,238072.3619,241241.7216,244904.7093,248364.1297,251054.448,252839.0173,254309.5529,256390.142,258938.5476,262745.1861,267278.3249,272525.3881,277802.2257,282651.119,287191.0667,290472.3386,292242.0467,292583.1758,292547.3942,292390.8375,292132.1268,291549.8625,291384.2898,292117.8833,293889.3223,296136.8829,298400.0068,299977.6829,301125.707,301810.5055,302506.2437,303258.4812,304116.6877,305187.2832,306373.2914,307612.4823,308608.195,309236.7637,309349.8186
394405,156,"Boulder, CO",msa,CO,524402.0523,526301.3113,528882.1937,531178.0767,533533.2233,535433.1732,537049.0366,538765.5733,540369.1004,541891.6388,542969.0778,544178.4765,545847.5951,547361.7566,547912.386,548139.1714,548786.4719,550420.8003,551968.8948,553746.2725,555908.4074,558424.7756,561888.1427,565794.8025,569854.8323,573076.721,573666.9302,572364.5889,570860.9114,571956.7909,576561.6518,582854.2983,590122.649,596455.5137,602628.1304,609795.6005,619671.9501,631926.5076,646402.5081,661446.7405,673713.5212,680195.7669,681844.1183,683224.89,687407.2694,693819.9939,704713.6968,720165.2884,741667.5175,763552.5735,782195.5377,792436.6397,792319.8982,784152.8898,772989.2502,764883.2956,759476.3857,756321.7587,752138.3474,748557.8729,743749.567,740926.3549,738756.0479,739081.1157,740126.0326,742192.7253,744626.7494,746373.2571,746827.7146,745903.6689,744634.2616,744821.3743,746942.1102,749499.623,750024.0638,747585.7703
394646,157,"Green Bay, WI",msa,WI,186219.2566,187443.6881,188661.1203,189761.2526,191240.5837,192249.2083,192928.2785,192934.0457,193421.3732,194221.9613,195369.9082,196624.654,198053.9323,199312.629,200231.4454,201065.4029,202060.5262,203139.4129,203975.1771,204844.2702,205837.0922,206835.1667,207868.9515,208812.4072,209872.1611,211048.7838,212003.8676,212742.7738,213466.1778,214971.6508,217708.7992,221272.5416,224638.7742,227449.6598,229592.002,231868.4208,234163.6769,237204.7942,241393.7375,246339.3511,250817.8848,253187.3785,254016.8542,254026.6245,254743.9839,255840.6251,258305.9135,261641.1391,265805.4453,270441.6348,274818.9512,278214.281,279242.3107,278504.5576,277462.9503,277138.7952,277742.1147,278686.8389,280656.6334,282719.9844,285438.2274,288017.9383,290599.5855,292605.8681,294644.7771,297510.9008,300369.578,301923.503,302493.8179,302509.6397,303134.0251,304637.768,307839.3246,311859.5223,314833.3292,316816.9899
394488,158,"Columbus, GA",msa,GA,120064.9037,120870.2386,121276.7275,121193.0972,121211.9967,121411.1639,121972.6704,122508.5647,123213.8325,123946.8276,124462.3704,124782.7672,125142.8583,125841.2348,126525.8826,127244.9276,127859.3547,128545.6642,128948.0617,129625.1145,130509.6067,131964.0774,133096.8785,133955.2661,134553.0273,135179.8474,135591.6279,135908.2041,136432.2756,137669.2869,139262.1629,141072.2873,142985.7397,145031.9369,147240.1005,149217.5365,151206.1886,152910.3371,154736.8033,156550.6454,157916.0166,158578.4576,158513.8647,158939.5149,160124.5568,161777.2147,164021.9562,166556.1773,169098.3782,171204.6908,172755.6021,174389.6291,175643.6821,176566.8785,176981.2315,177299.1773,177493.2434,177263.8736,176573.5073,175950.2674,176365.3738,177658.9932,179178.2581,180323.1886,181151.1864,182190.0402,183357.8015,184468.3173,185453.0807,186015.3807,186410.809,186853.0457,187982.6095,189361.7824,190432.6912,191166.9642
395107,159,"South Bend, IN",msa,IN,132537.4397,133884.7615,134747.4736,135076.6981,135444.3095,135956.3148,136597.6319,137161.7951,137942.7731,138777.3019,139810.2138,140959.7096,142376.5676,143436.1377,144034.1337,144328.1462,144698.6213,145297.2633,145823.3217,146590.3302,147502.8131,148548.5731,149604.9681,150801.6611,152138.4731,153531.502,154466.3117,154879.7957,154973.9745,155329.904,156574.2084,158470.0913,160971.3238,163392.6248,165607.3007,167837.8767,170349.3676,173156.5826,176102.3688,179148.4062,181415.1781,182416.1876,182108.159,182010.1965,182756.3734,184419.2871,187180.0332,190692.1813,194622.7281,198371.9985,201206.1115,203592.7223,204594.6391,204765.1487,204079.0837,203714.2434,203637.1464,203764.4717,203872.5241,204436.1396,205503.7319,207194.8204,209130.1749,211252.0882,213022.3577,214735.7056,215974.7818,216619.8486,216719.6209,216509.5574,216874.8286,217749.6558,219627.953,221830.1872,223768.9293,225024.4928
395109,160,"Spartanburg, SC",msa,SC,152661.0327,153461.0322,154248.1315,154927.8117,155972.3335,157118.2657,158193.3725,158994.6651,159782.3041,160543.4244,161672.8909,162918.739,164239.8841,165144.5889,165920.4563,166750.8979,167667.9375,168490.8961,169147.1212,169958.3741,170977.3606,172053.5673,173179.1711,174294.6709,175548.592,176734.96,177621.8219,178544.7108,179773.6061,181522.2728,183867.5388,186446.1714,189361.373,192007.9446,194492.3464,196852.5309,199452.1715,202041.5834,205238.3124,209076.1925,212670.8114,215054.4635,216002.7838,217061.3587,218667.3276,220898.9431,224432.4933,229321.1964,235238.2146,241238.7964,246608.4997,251381.8921,254603.5311,256087.7463,256012.9538,255687.5804,255453.3465,255036.3682,254037.7258,252932.4029,252288.8181,252461.9093,253281.6274,254827.2875,256449.6475,258316.6283,260119.0383,261752.5822,262966.5228,263631.237,264212.2575,264862.0576,265869.3281,266923.5293,267850.8194,268425.5433
394645,161,"Greeley, CO",msa,CO,345411.363,347804.1928,349996.7976,351677.1587,353568.9128,355264.7764,356816.2185,358226.8487,359768.3188,361207.2699,362995.2352,365111.4188,367325.631,368904.8679,369629.2664,370303.5657,371050.5725,372191.3434,373313.3334,374746.0952,376335.2915,378092.693,380220.2151,382249.9091,384452.6182,386008.2092,386821.8267,387054.6186,387626.9865,389414.8141,392701.2746,396782.1754,401363.437,405711.5063,410301.3042,415565.9359,421614.6914,428144.9965,435378.6801,443109.2035,450515.524,456510.0727,461134.0275,465770.0227,471302.596,477317.3302,483692.4981,490858.4204,499784.8854,509333.6519,517464.1053,523008.5505,524288.7915,522082.681,517497.3477,513861.6487,510852.4567,508445.8674,505288.6889,502324.4181,499168.3567,497006.5438,496016.9808,496481.5274,497439.7135,498481.675,499197.4747,499232.7366,498562.0038,497634.5866,497076.6602,497292.6665,498112.559,499576.4568,500266.3822,500073.3559
394808,162,"Lubbock, TX",msa,TX,156307.0187,157105.3361,157634.0715,157655.3463,157882.4616,158391.3275,159101.1773,159497.2627,159925.1711,160274.3522,159119.0197,156706.0048,153570.6882,151665.2574,150724.5249,150650.7071,151021.793,151614.5093,151957.3062,152183.2728,152492.7639,153030.0121,153809.4917,154711.3653,155708.3166,156539.0048,157172.9128,157871.4591,158882.5721,160110.1076,161489.0118,162930.7774,164585.9322,165996.3135,167363.4328,168927.7015,170799.1465,172975.2066,175292.5498,178202.4123,180794.468,182646.7127,183566.3545,184370.5044,185523.4437,186789.4964,188966.9585,191968.4677,195783.0464,199592.2127,202832.8272,205644.67,207438.6845,208169.7201,208088.3642,207940.3345,208024.3161,207909.6734,207623.1452,207386.6655,207440.5877,207826.4055,208622.022,209517.2552,209917.8517,209851.8677,209514.9261,209020.0176,208272.7515,207327.6762,206950.1898,207272.6863,208287.1857,209190.1132,209522.3636,209213.6956
394471,163,"Clarksville, TN",msa,TN,158173.983,158801.2764,159510.6582,160136.2608,161092.0766,161870.8384,162578.3464,162923.8694,163357.1296,163926.3321,164546.0436,165295.8293,166090.7356,166876.1821,167570.7717,168400.8124,169379.7836,170366.7533,171258.0614,172382.9809,173881.5029,175607.6493,177694.6415,179514.8041,181060.6986,181923.1625,182717.746,183745.1653,185112.8081,186688.5771,188586.4365,190756.3393,193226.7562,195453.8426,197531.9555,199780.3935,202335.4594,205260.446,208619.9682,212711.7853,216935.222,220540.5172,223090.0148,225518.6873,228533.0448,232359.04,236829.5059,241479.5455,246150.91,250762.1994,254779.7102,258361.1416,260672.1871,261949.5735,262414.8673,262945.6707,263587.1647,263821.5715,263418.2927,263098.1776,263249.564,264021.6906,264995.6234,266205.553,267249.5883,268489.123,269673.003,270802.0441,271494.9534,271789.4649,271864.8307,272410.1826,273579.9887,275207.7323,276542.3239,277096.931
395028,164,"Roanoke, VA",msa,VA,171109.6665,171610.3391,172115.6698,172365.4724,173000.2121,173645.6068,174425.7287,174663.1741,174845.5748,174929.6763,175623.012,176888.8423,178707.6462,180222.046,181284.5273,182082.5875,182788.5184,183555.997,184174.478,184942.3482,185974.1891,187262.5614,188538.3388,189710.7321,190797.2421,191901.8218,192742.0581,193569.7959,194801.2362,196766.2866,199596.5021,202880.6732,206293.6187,209279.5459,211714.0868,213967.5886,216174.8665,218584.0555,221340.3535,224617.9355,227636.6483,229076.0239,229004.5828,228515.4338,228817.6271,229876.9491,232505.0439,236159.4455,240424.1834,244795.5443,248815.4781,253039.0994,255775.2823,257222.4842,257369.9806,257500.7087,257915.4393,258172.1876,257842.2533,257574.9363,258159.9371,260089.3815,262683.0157,265319.4441,267269.3288,269060.0751,270417.8873,271531.0158,272487.6919,273166.5818,273541.0423,274031.3426,275481.1612,277767.4815,280149.0007,281673.6754
394579,165,"Evansville, IN",msa,IN,136605.6403,137321.6899,137976.6167,138371.4973,138824.5719,139286.6109,139882.261,140223.9825,140524.6733,140690.9873,141124.9607,141701.9895,142531.0602,143158.1243,143550.8274,143782.8022,144185.6985,144801.0941,145478.1519,146085.7344,146734.0225,147522.573,148474.4252,149441.7871,150460.317,151535.7789,152389.1084,152926.5822,153419.5455,154125.747,155395.0153,157003.7583,159018.0989,160933.0854,162624.4252,164278.4433,166257.7571,168492.1612,170962.1997,173534.5511,175997.0077,177718.4894,178549.8698,178994.3645,179788.1659,180855.2898,182777.2122,185195.5993,187933.5759,190432.214,192368.5512,194095.4783,194911.2685,195071.0677,194583.3736,194406.4816,194599.8914,195035.2598,195131.097,195276.3955,195678.8703,196913.6526,198687.5116,200743.6955,202427.7981,203676.3289,204530.805,205068.4434,205422.424,205799.4872,206512.1172,207560.5169,208941.7157,210375.8457,211404.968,211971.043
394747,167,"Kingsport, TN",msa,TN,133022.4878,133483.5684,133804.2523,133823.9797,134028.7656,134248.6627,134651.1123,134832.9522,135202.4634,135769.9908,137301.2479,139653.9061,142295.7113,144165.7968,145170.2637,145926.1469,146529.7885,147028.6715,147250.543,147662.0036,148484.2863,149447.3295,150398.5858,151100.5568,151897.087,152719.857,153450.4779,153745.7006,153675.7191,153776.0115,154566.4026,155892.6477,157535.235,159022.0254,160649.8875,162289.4044,164112.7618,165967.7052,168076.5047,171075.5203,174175.3931,176735.7342,178221.943,179652.9684,181587.7874,183833.2756,186753.9855,190167.4474,193395.4227,196515.3061,198985.6628,201946.4476,204140.144,205408.4257,205537.0353,205276.4998,205143.3935,205028.1583,204781.9029,204978.8944,205975.9286,208012.4216,210365.762,212869.7197,215385.7109,218335.3805,221259.4235,223699.6061,225521.8953,226897.3662,227514.3071,228047.2928,228907.2338,230430.0894,232345.0213,233929.4489
394741,168,"Kennewick, WA",msa,WA,259287.605,260756.0529,262355.443,263956.2375,266625.1131,270072.6357,273686.9879,276574.1691,278780.6293,280756.9737,282658.8106,284691.632,287240.8042,289998.4393,292851.8697,295434.6288,297850.9274,300281.7487,302623.1083,305161.7862,307604.0281,309975.4684,312344.5124,314429.5649,316272.6243,317752.9141,318592.0667,319094.5629,319711.0167,321488.3691,324344.7303,327730.7811,331443.1449,335069.2084,338667.4149,342383.1087,346540.0366,351068.3791,356418.3603,362440.5758,368817.5847,374200.6603,378389.8375,381704.2684,384857.1305,388437.5102,393721.6856,400821.6533,409458.1088,417649.5714,424092.4865,427999.634,428888.4924,427417.8755,424618.8048,422520.7261,420898.6796,419251.2998,417170.7813,415636.957,415792.418,417279.6837,419633.4882,422029.5757,423891.2671,425227.1845,425440.9056,425135.8404,424607.0904,424498.4944,425114.2969,426590.2877,428880.8795,431032.3043,432549.659,432558.3155
395179,169,"Utica, NY",msa,NY,125492.4031,126108.2949,126978.4298,127902.1476,129100.0413,130188.8068,130960.1185,131020.0173,131020.0679,130907.8836,131100.4725,131395.5607,131951.0462,132479.1199,133025.7112,133677.1154,134431.8471,135086.1783,135632.2952,136271.3439,137145.8702,137941.5377,138723.1697,139497.612,140296.2698,141054.8453,141670.1176,142419.7355,143285.4826,144447.6723,146131.1702,148491.3673,151601.8028,154642.4864,157010.5704,159107.0051,161101.6059,163275.3521,165593.6535,168085.3056,169968.7213,170628.1211,170098.1359,169763.9887,169887.504,170365.8086,172287.1643,175254.7914,179074.9733,182166.2239,184652.8579,187276.9677,189252.5712,190238.1424,190112.9431,189840.9583,189576.1808,189062.7162,188306.546,187635.5886,187396.3479,188246.4554,189903.6024,192039.2851,193687.9705,195022.3723,196206.2171,197347.6324,198474.6988,199180.0649,199568.5177,200114.6279,201413.2938,203391.9719,205394.5454,207326.3928
